"","site.year","MxDAT","MnDAT","MxDMT","MnDMT","MnDNT","NDNT","MxWMT","MxWAT","CDD","WAT5","WAT25","WAT50","WAT75","WAT95","MA7d_DMT","MA7d_DAT","DELTA_MAX","SIGMA_MN","SIGMA_MIN","SIGMA_MAX","CV_MN","CV_MIN","CV_MAX","RNG","SUM_13","SUM_18","SUM_20","SUM7d_13","SUM7d_18","SUM_event13","SUM_event18","SUM_MA7d_13","SUM_MA7d_18","SUM_MA7d_20","DUR_mx13","DUR_mn13","DUR_mx18","DUR_mn18","DUR_mx20","DUR_mn20","MxDMT_jd","MA7d_DMT_jd","WDMT_jd","D_RNG","site","year"
"103","Stariski_2004",18.135,14.8956041667273,9.99591977718555,7.12825237647539,1.98133872892435,0.496468033373338,7.96173313415537,16.4278273814286,819.25822917,13.0396220234286,14.3834895835714,15.4554166685714,15.9518229164286,16.4258005955714,7.99683650330731,17.6922470228571,8.00896231379797,2.36341467930953,0.262101027257932,1.06412358992524,0.10320763858208,0.258389958888825,0.144714806390654,9.49945174381221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.14691364755104,"Stariski","2004"
"104","Stariski_2005",17.57,14.7085454545455,10.6243613529406,6.89944599766409,1.99177373495123,1.01524453047326,7.59875796796103,16.32,808.97,13.5008571428571,13.8514285714286,14.9971428571429,15.9192857142857,16.2291428571429,7.94957164094353,16.9428571428571,8.80428908021588,2.05417932659933,0.209454787927344,1.19955726769487,0.0974427316290037,0.229776254054671,0.158743617677914,9.60911682246734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.90767226271286,"Stariski","2005"
"105","Stariski_2006",14.83791667,12.4609753781091,9.58605704824963,6.90328485481303,2.04225559527849,0.741659662917243,7.84449029958001,13.82907738,685.353645796,11.4835372014286,12.2249553571429,12.6302827371429,13.338995535,13.719385416,7.99326483305158,13.82907738,7.27691567745392,1.85031195017414,0.251579941365103,1.26388786804712,0.109161737338324,0.245599744795273,0.162854018035554,8.84439738533238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.86102925953454,"Stariski","2006"
"106","Stariski_2007",15.93,12.6687272727273,9.78619308154351,7.07590446940486,2.13603086854201,0.89251205811704,7.53988306842071,13.6171428571429,696.78,11.31875,11.9414285714286,12.9642857142857,13.3489285714286,13.5431428571429,7.78460791988245,14.4614285714286,8.4925458430911,1.85260390572391,0.201185804169009,1.09722736479503,0.107438095379791,0.209986387437681,0.148035663391315,8.89368102342647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.93987360086285,"Stariski","2007"
"107","Stariski_2008",13.37,11.3125454545455,9.69558359054329,6.82156714919003,1.98354778429632,0.94101557725585,7.82764102533062,11.9485714285714,622.19,10.6724285714286,11.0310714285714,11.2957142857143,11.7494047619048,11.8977380952381,7.82764102533062,12.2242857142857,7.66147909164233,0.953085993265993,0.276936516281567,1.26655962916653,0.0862989886762924,0.265306228037868,0.164978998149122,8.75456801328744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.83801936489371,"Stariski","2008"
"108","Stariski_2009",16.86422917,12.6368863638909,9.56426550028866,7.02241329779732,1.89188664238037,0.258809544950112,7.65520929713154,15.8417470242857,695.028750014,11.1007922619714,11.6936205357143,11.94071131,13.501226935,15.556260864,7.74916401356066,15.92068006,7.80333589098767,3.2988302219833,0.283900956722418,1.30717711517367,0.143727510149018,0.281636097026417,0.162809908463698,9.30545595533855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.13052665541695,"Stariski","2009"
"109","Stariski_2010",14.02657292,11.204297348,10.0300351796627,7.00718711319869,1.9947499917687,0.30720991105967,7.39492391994683,12.81469643,616.23635414,10.3041235120286,10.7341101197857,10.9942886885714,11.5628645814286,12.4442575897143,7.42004761040641,12.8862514885714,9.16553083032424,0.89917289138511,0.240567441915321,0.974914457945721,0.0846324623384911,0.24588382085044,0.140909262176498,9.72282526860302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.01243712142999,"Stariski","2010"
"110","Stariski_2011",15.07616667,12.5103814394545,9.30812167906499,7.03662900953044,2.03363698275225,1.14075624122356,7.63508788246584,13.9802008928571,688.07097917,11.7258723217143,12.1228348221429,12.6044747028571,13.2158087792857,13.8210687497143,7.79509222786616,14.0706994042857,7.88217224943016,1.94310471094984,0.273571153604738,1.05263114239824,0.111423693608923,0.257194525225897,0.145805347695297,8.16736543784143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.00299202677819,"Stariski","2011"
"111","Stariski_2012",14.29608333,11.7149825757455,9.64840655856471,7.17819837311298,1.94627415500464,0.929143373327168,7.59530722295663,12.6371369047143,644.324041666,10.5233758938286,11.1524620532857,12.22485119,12.4409002971429,12.6347226185857,8.04710280806424,13.1311577385714,8.1858956028622,1.86808354545908,0.213107897596627,1.17364093762975,0.116669275389565,0.237189662265964,0.150921866883651,8.71926318523754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.23192421810834,"Stariski","2012"
"112","Stariski_2013",16.93,13.2647272727273,9.65179319248463,6.7070957075707,1.97071982814925,0.959838906430924,7.35554767926974,15.8971428571429,729.56,10.7899166666667,11.4432142857143,12.7221428571429,15.4775,15.8151428571429,7.36406405471233,16.3871428571429,7.93510006947042,4.97219205387205,0.198974970723444,1.17870698992074,0.168103061313535,0.226346789333492,0.161870767497263,8.6919542860537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.73637587942145,"Stariski","2013"
"113","Stariski_2014",15.81054167,13.2778534089091,9.31387129333069,7.02965217959109,2.07677415599036,1.10285415319366,7.59688370901468,14.0451979157143,730.28193749,12.2292949402857,12.5122351185714,13.2368095228571,13.7751904764286,13.9897903268571,7.66821185252663,15.0110833342857,6.93319758382007,1.78104591342029,0.20540808152201,0.766345843597552,0.100510096050642,0.218232532509098,0.124531312695647,8.21101714013703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.95287802360073,"Stariski","2014"
"114","Stariski_2015",15.88,13.7463636363636,9.07948889020745,7.15616859250998,2.08643236813708,0.964058496497198,7.86532058325011,15.2528571428571,756.05,12.4932857142857,13.145,13.8657142857143,14.385,15.0364285714286,7.86532058325011,15.2557142857143,7.60018551642746,1.24989023569024,0.27445694243701,0.891105926700613,0.0813295013252203,0.251091955405858,0.131911938491681,8.11543039371025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.0697362243729,"Stariski","2015"
"115","Wasilla_2008",10.91,9.4396875,9.11245156225904,7.17961968505435,1.95723505123554,0.732299189485669,7.32865835772951,9.60857142857143,302.07,9.0825,9.24107142857143,9.36071428571429,9.46285714285714,9.57942857142857,7.66395482177045,9.97285714285714,8.03905570246963,0.410267641129032,0.267339936599518,0.940106558478885,0.0678540875698989,0.264173308682863,0.135047671854248,8.38015237277337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.2223846338188,"Wasilla","2008"
"116","Wasilla_2009",10.65965625,9.55092741951613,9.25269618488441,7.15388851531244,2.02279490851631,1.13118759448142,7.44225963967766,10.2355223228571,296.078750005,8.93078005974286,9.30332291642857,9.585331845,9.84296651817857,10.1570111619214,7.62689637143087,10.3408080371429,7.48870834317377,0.398705311364177,0.175843434753588,1.05076488416681,0.066112025930942,0.207305692289484,0.14328825948485,8.12150859040299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.13109360679612,"Wasilla","2009"
"117","Wasilla_2010",11.36622917,10.1347224462903,8.95174970574563,7.17986874790102,2.00333919394969,1.25476047916524,7.85088099310271,10.7397113085714,314.176395835,9.87307574427143,10.0040096733571,10.0951145838571,10.2836755950714,10.6485041658714,7.85088099310271,10.7397113085714,6.73353284290456,0.330129232938336,0.112037180951866,0.907626439751013,0.0566930904643245,0.167080820205975,0.132689654777941,7.69698922658038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.17652955395133,"Wasilla","2010"
"118","Wasilla_2011",10.13109375,9.24725470470968,9.38320866135977,6.81509669193834,2.01920877844216,1.21141831994558,6.96266139425654,9.585003473,286.664895846,9.11186383977143,9.19364062514286,9.40549255978571,9.58370399364286,9.58474357712857,7.43090396326827,9.75272916771429,7.24171144827768,0.301061315871272,0.216359488063875,1.50906896673425,0.0593355070309317,0.230359828715133,0.180253008548136,8.17179034141419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.79588791349618,"Wasilla","2011"
"119","Wasilla_2012",11.15938542,9.478201497375,8.30221277747088,6.77199763782488,1.93669469611621,0.906210356885492,7.10500053682522,10.3158422618571,303.302447916,8.85482110609643,8.98988330848214,9.43978050592857,9.95401190475,10.2434761904357,7.21659111610577,10.6256607142857,7.14264609208732,0.589789445484302,0.277966849443226,0.975779413082149,0.0810256569723387,0.27222959631752,0.145867663878318,7.39600242058539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.83530294170867,"Wasilla","2012"
"120","Willow_2008",12.1,10.06375,8.47727489514058,6.90015602257104,1.97697011906931,1.19309758369158,7.07513945839777,10.4916666666667,322.04,9.35492857142857,9.85464285714286,10.2407142857143,10.4368452380952,10.4807023809524,7.33070884903014,10.8957142857143,7.284177311449,0.844379032258064,0.223186354873536,0.84540340919181,0.0913080105867742,0.238964679615783,0.133251800687614,7.284177311449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.92318590350173,"Willow","2008"
"121","Willow_2009",15.64,13.0940625,8.81668024231221,6.98934153661098,2.00389712501646,0.963484635929211,7.48231180880505,13.1271428571429,419.01,12.4602142857143,12.6153571428571,12.8964285714286,13.1164285714286,13.125,7.80675326178469,14.33,7.1498752116265,1.27386360887097,0.225542934929597,1.23590828052773,0.0861959887879963,0.236995004349358,0.159058491038372,7.85319560638299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.98544441159452,"Willow","2009"
"122","Willow_2010",12.78,10.6141176470588,8.60456296086101,6.93532017762942,1.87634587376738,0.708961039397535,7.34438936085182,11.1214285714286,180.44,9.49557142857143,9.83785714285714,10.2657142857143,10.6935714285714,11.0358571428571,7.34438936085182,11.7342857142857,7.5753570923789,1.53120073529412,0.317457646668581,1.06014791492154,0.116582178765659,0.300282483948548,0.148462481768349,7.89560192146347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.05897430386204,"Willow","2010"
"123","Willow_2011",14.1469375,11.223201171875,8.49875892261331,6.98565514027515,2.04921356165844,1.25727837635689,7.52370924644302,12.3092410714286,359.1424375,9.47217477648571,10.4759453127143,11.5563191966429,12.2411517857143,12.2956232142857,7.56468968668611,12.4503452385714,6.60441822660576,2.54503651585525,0.208561374885166,0.859451410381033,0.142144565856559,0.222858764852089,0.132709961206172,7.24148054625642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.93644157861671,"Willow","2011"
